Category,Book Name,Book Rate,Book Price(£),Book Availability,Book Url
Food and Drink,32 Yolks,53.63,Two,In stock,https://books.toscrape.com/catalogue/32-yolks_510/index.html
Food and Drink,"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",11.38,Five,In stock,https://books.toscrape.com/catalogue/naturally-lean-125-nourishing-gluten-free-plant-based-recipes-all-under-300-calories_479/index.html
Food and Drink,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),46.01,Four,In stock,https://books.toscrape.com/catalogue/how-to-cook-everything-vegetarian-simple-meatless-recipes-for-great-food-how-to-cook-everything_471/index.html
Food and Drink,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,28.25,Two,In stock,https://books.toscrape.com/catalogue/how-to-be-a-domestic-goddess-baking-and-the-art-of-comfort-cooking_470/index.html
Food and Drink,The Barefoot Contessa Cookbook,59.92,Five,In stock,https://books.toscrape.com/catalogue/the-barefoot-contessa-cookbook_440/index.html
Food and Drink,Better Homes and Gardens New Cook Book,39.61,Three,In stock,https://books.toscrape.com/catalogue/better-homes-and-gardens-new-cook-book_423/index.html
Food and Drink,The Power Greens Cookbook: 140 Delicious Superfood Recipes,11.05,Five,In stock,https://books.toscrape.com/catalogue/the-power-greens-cookbook-140-delicious-superfood-recipes_410/index.html
Food and Drink,Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,24.91,Five,In stock,https://books.toscrape.com/catalogue/mexican-today-new-and-rediscovered-recipes-for-contemporary-kitchens_387/index.html
Food and Drink,Vegan Vegetarian Omnivore: Dinner for Everyone at the Table,13.66,Two,In stock,https://books.toscrape.com/catalogue/vegan-vegetarian-omnivore-dinner-for-everyone-at-the-table_297/index.html
Food and Drink,The Smitten Kitchen Cookbook,23.59,One,In stock,https://books.toscrape.com/catalogue/the-smitten-kitchen-cookbook_281/index.html
Food and Drink,"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",34.32,Three,In stock,https://books.toscrape.com/catalogue/the-art-of-simple-food-notes-lessons-and-recipes-from-a-delicious-revolution_229/index.html
Food and Drink,Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,33.14,Three,In stock,https://books.toscrape.com/catalogue/hungry-girl-clean-hungry-easy-all-natural-recipes-for-healthy-eating-in-the-real-world_171/index.html
Christian Fiction,Redeeming Love,20.47,Five,In stock,https://books.toscrape.com/catalogue/redeeming-love_826/index.html
Christian Fiction,Close to You,49.46,Four,In stock,https://books.toscrape.com/catalogue/close-to-you_798/index.html
Christian Fiction,Shadows of the Past (Logan Point #1),39.67,Five,In stock,https://books.toscrape.com/catalogue/shadows-of-the-past-logan-point-1_541/index.html
Christian Fiction,Like Never Before (Walker Family #2),28.77,Two,In stock,https://books.toscrape.com/catalogue/like-never-before-walker-family-2_476/index.html
Christian Fiction,Counted With the Stars (Out from Egypt #1),17.97,Five,In stock,https://books.toscrape.com/catalogue/counted-with-the-stars-out-from-egypt-1_463/index.html
Christian Fiction,If I Run (If I Run #1),49.97,Four,In stock,https://books.toscrape.com/catalogue/if-i-run-if-i-run-1_174/index.html
Business,The Dirty Little Secrets of Getting Your Dream Job,33.34,Four,In stock,https://books.toscrape.com/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html
Business,The Third Wave: An Entrepreneur’s Vision of the Future,12.61,Five,In stock,https://books.toscrape.com/catalogue/the-third-wave-an-entrepreneurs-vision-of-the-future_862/index.html
Business,The 10% Entrepreneur: Live Your Startup Dream Without Quitting Your Day Job,27.55,Three,In stock,https://books.toscrape.com/catalogue/the-10-entrepreneur-live-your-startup-dream-without-quitting-your-day-job_836/index.html
Business,Shoe Dog: A Memoir by the Creator of NIKE,23.99,Two,In stock,https://books.toscrape.com/catalogue/shoe-dog-a-memoir-by-the-creator-of-nike_831/index.html
Business,Made to Stick: Why Some Ideas Survive and Others Die,38.85,Five,In stock,https://books.toscrape.com/catalogue/made-to-stick-why-some-ideas-survive-and-others-die_715/index.html
Business,Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two,43.14,One,In stock,https://books.toscrape.com/catalogue/quench-your-own-thirst-business-lessons-learned-over-a-beer-or-two_629/index.html
Business,The Art of Startup Fundraising,21.0,Three,In stock,https://books.toscrape.com/catalogue/the-art-of-startup-fundraising_606/index.html
Business,Born for This: How to Find the Work You Were Meant to Do,21.59,Five,In stock,https://books.toscrape.com/catalogue/born-for-this-how-to-find-the-work-you-were-meant-to-do_588/index.html
Business,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,36.91,One,In stock,https://books.toscrape.com/catalogue/the-e-myth-revisited-why-most-small-businesses-dont-work-and-what-to-do-about-it_545/index.html
Business,"Rich Dad, Poor Dad",51.74,One,In stock,https://books.toscrape.com/catalogue/rich-dad-poor-dad_483/index.html
Business,The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,33.92,Three,In stock,https://books.toscrape.com/catalogue/the-lean-startup-how-todays-entrepreneurs-use-continuous-innovation-to-create-radically-successful-businesses_260/index.html
Business,Rework,44.88,Two,In stock,https://books.toscrape.com/catalogue/rework_212/index.html
Biography,Louisa: The Extraordinary Life of Mrs. Adams,16.85,Two,In stock,https://books.toscrape.com/catalogue/louisa-the-extraordinary-life-of-mrs-adams_818/index.html
Biography,"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",21.15,Two,In stock,https://books.toscrape.com/catalogue/setting-the-world-on-fire-the-brief-astonishing-life-of-st-catherine-of-siena_603/index.html
Biography,The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist,39.55,One,In stock,https://books.toscrape.com/catalogue/the-faith-of-christopher-hitchens-the-restless-soul-of-the-worlds-most-notorious-atheist_495/index.html
Biography,Benjamin Franklin: An American Life,48.19,Three,In stock,https://books.toscrape.com/catalogue/benjamin-franklin-an-american-life_460/index.html
Biography,The Rise of Theodore Roosevelt (Theodore Roosevelt #1),42.57,Three,In stock,https://books.toscrape.com/catalogue/the-rise-of-theodore-roosevelt-theodore-roosevelt-1_276/index.html
Thriller,In Her Wake,12.84,One,In stock,https://books.toscrape.com/catalogue/in-her-wake_980/index.html
Thriller,The Elephant Tree,23.82,Five,In stock,https://books.toscrape.com/catalogue/the-elephant-tree_968/index.html
Thriller,Behind Closed Doors,52.22,Four,In stock,https://books.toscrape.com/catalogue/behind-closed-doors_962/index.html
Thriller,You (You #1),43.61,Five,In stock,https://books.toscrape.com/catalogue/you-you-1_784/index.html
Thriller,The Guilty (Will Robie #4),13.82,Two,In stock,https://books.toscrape.com/catalogue/the-guilty-will-robie-4_750/index.html
Thriller,The 14th Colony (Cotton Malone #11),39.24,One,In stock,https://books.toscrape.com/catalogue/the-14th-colony-cotton-malone-11_744/index.html
Thriller,Give It Back,18.32,Two,In stock,https://books.toscrape.com/catalogue/give-it-back_430/index.html
Thriller,Killing Floor (Jack Reacher #1),31.49,Four,In stock,https://books.toscrape.com/catalogue/killing-floor-jack-reacher-1_382/index.html
Thriller,The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),59.71,Three,In stock,https://books.toscrape.com/catalogue/the-bone-hunters-lexy-vaughan-steven-macaulay-2_343/index.html
Thriller,Far From True (Promise Falls Trilogy #2),34.93,Two,In stock,https://books.toscrape.com/catalogue/far-from-true-promise-falls-trilogy-2_320/index.html
Thriller,The Travelers,15.77,One,In stock,https://books.toscrape.com/catalogue/the-travelers_285/index.html
Contemporary,When We Collided,31.77,One,In stock,https://books.toscrape.com/catalogue/when-we-collided_955/index.html
Contemporary,Someone Like You (The Harrisons #2),52.79,Five,In stock,https://books.toscrape.com/catalogue/someone-like-you-the-harrisons-2_735/index.html
Contemporary,We Are All Completely Beside Ourselves,24.04,One,In stock,https://books.toscrape.com/catalogue/we-are-all-completely-beside-ourselves_301/index.html
Spirituality,The Four Agreements: A Practical Guide to Personal Freedom,17.66,Five,In stock,https://books.toscrape.com/catalogue/the-four-agreements-a-practical-guide-to-personal-freedom_970/index.html
Spirituality,The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,32.24,Five,In stock,https://books.toscrape.com/catalogue/the-activists-tao-te-ching-ancient-advice-for-a-modern-revolution_928/index.html
Spirituality,Chasing Heaven: What Dying Taught Me About Living,37.8,Two,In stock,https://books.toscrape.com/catalogue/chasing-heaven-what-dying-taught-me-about-living_797/index.html
Spirituality,If I Gave You God's Phone Number....: Searching for Spirituality in America,20.91,One,In stock,https://books.toscrape.com/catalogue/if-i-gave-you-gods-phone-number-searching-for-spirituality-in-america_564/index.html
Spirituality,Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain,46.33,Two,In stock,https://books.toscrape.com/catalogue/unreasonable-hope-finding-faith-in-the-god-who-brings-purpose-to-your-pain_505/index.html
Spirituality,A New Earth: Awakening to Your Life's Purpose,55.65,Five,In stock,https://books.toscrape.com/catalogue/a-new-earth-awakening-to-your-lifes-purpose_311/index.html
Academic,Logan Kade (Fallen Crest High #5.5),13.12,Two,In stock,https://books.toscrape.com/catalogue/logan-kade-fallen-crest-high-55_384/index.html
Self Help,Online Marketing for Busy Authors: A Step-By-Step Guide,46.35,One,In stock,https://books.toscrape.com/catalogue/online-marketing-for-busy-authors-a-step-by-step-guide_913/index.html
Self Help,How to Be Miserable: 40 Strategies You Already Use,46.03,One,In stock,https://books.toscrape.com/catalogue/how-to-be-miserable-40-strategies-you-already-use_897/index.html
Self Help,"Overload: How to Unplug, Unwind, and Unleash Yourself from the Pressure of Stress",52.15,Three,In stock,https://books.toscrape.com/catalogue/overload-how-to-unplug-unwind-and-unleash-yourself-from-the-pressure-of-stress_725/index.html
Self Help,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,12.08,Three,In stock,https://books.toscrape.com/catalogue/you-are-a-badass-how-to-stop-doubting-your-greatness-and-start-living-an-awesome-life_508/index.html
Self Help,How to Stop Worrying and Start Living,46.49,Five,In stock,https://books.toscrape.com/catalogue/how-to-stop-worrying-and-start-living_431/index.html
Historical,All the Light We Cannot See,29.87,Five,In stock,https://books.toscrape.com/catalogue/all-the-light-we-cannot-see_660/index.html
Historical,The Girl You Left Behind (The Girl You Left Behind #1),15.79,One,In stock,https://books.toscrape.com/catalogue/the-girl-you-left-behind-the-girl-you-left-behind-1_443/index.html
Christian,(Un)Qualified: How God Uses Broken People to Do Big Things,54.0,Five,In stock,https://books.toscrape.com/catalogue/unqualified-how-god-uses-broken-people-to-do-big-things_873/index.html
Christian,Crazy Love: Overwhelmed by a Relentless God,47.72,Two,In stock,https://books.toscrape.com/catalogue/crazy-love-overwhelmed-by-a-relentless-god_682/index.html
Christian,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,25.77,One,In stock,https://books.toscrape.com/catalogue/blue-like-jazz-nonreligious-thoughts-on-christian-spirituality_461/index.html
Suspense,Silence in the Dark (Logan Point #4),58.33,Three,In stock,https://books.toscrape.com/catalogue/silence-in-the-dark-logan-point-4_542/index.html
Short Stories,The Grownup,35.88,One,In stock,https://books.toscrape.com/catalogue/the-grownup_546/index.html
Novels,Suzie Snowflake: One beautiful flake (a self-esteem story),54.81,Five,In stock,https://books.toscrape.com/catalogue/suzie-snowflake-one-beautiful-flake-a-self-esteem-story_568/index.html
Health,"The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life",49.05,Three,In stock,https://books.toscrape.com/catalogue/the-bulletproof-diet-lose-up-to-a-pound-a-day-reclaim-energy-and-focus-upgrade-your-life_931/index.html
Health,"Eat Fat, Get Thin",54.07,Two,In stock,https://books.toscrape.com/catalogue/eat-fat-get-thin_688/index.html
Health,10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,49.71,Five,In stock,https://books.toscrape.com/catalogue/10-day-green-smoothie-cleanse-lose-up-to-15-pounds-in-10-days_581/index.html
Health,The Art and Science of Low Carbohydrate Living,52.98,Five,In stock,https://books.toscrape.com/catalogue/the-art-and-science-of-low-carbohydrate-living_570/index.html
Politics,Libertarianism for Beginners,51.33,Two,In stock,https://books.toscrape.com/catalogue/libertarianism-for-beginners_982/index.html
Politics,Why the Right Went Wrong: Conservatism--From Goldwater to the Tea Party and Beyond,52.65,Four,In stock,https://books.toscrape.com/catalogue/why-the-right-went-wrong-conservatism-from-goldwater-to-the-tea-party-and-beyond_781/index.html
Politics,Equal Is Unfair: America's Misguided Fight Against Income Inequality,56.86,One,In stock,https://books.toscrape.com/catalogue/equal-is-unfair-americas-misguided-fight-against-income-inequality_617/index.html
Cultural,Amid the Chaos,36.58,One,In stock,https://books.toscrape.com/catalogue/amid-the-chaos_788/index.html
Erotica,Dark Notes,19.19,Five,In stock,https://books.toscrape.com/catalogue/dark-notes_800/index.html
Crime,The Long Shadow of Small Ghosts: Murder and Memory in an American City,10.97,One,In stock,https://books.toscrape.com/catalogue/the-long-shadow-of-small-ghosts-murder-and-memory-in-an-american-city_848/index.html
